0.0000002	1.396	0.000000110000
0.000000225	1.373	0.000000049000
0.00000025	1.362	0.000000033500
0.000000275	1.354	0.000000023500
0.0000003	1.349	0.000000016000
0.000000325	1.346	0.000000010800
0.00000035	1.343	0.000000006500
0.000000375	1.341	0.000000003500
0.0000004	1.339	0.000000001860
0.000000425	1.338	0.000000001300
0.00000045	1.337	0.000000001020
0.000000475	1.336	0.000000000935
0.0000005	1.335	0.000000001000
0.000000525	1.334	0.000000001320
0.00000055	1.333	0.000000001960
0.000000575	1.333	0.000000003600
0.0000006	1.332	0.000000010900
0.000000625	1.332	0.000000013900
0.00000065	1.331	0.000000016400
0.000000675	1.331	0.000000022300
0.0000007	1.331	0.000000033500
0.000000725	1.330	0.000000091500
0.00000075	1.330	0.000000156000
0.000000775	1.330	0.000000148000
0.0000008	1.329	0.000000125000
0.000000825	1.329	0.000000182000
0.00000085	1.329	0.000000293000
0.000000875	1.328	0.000000391000
0.0000009	1.328	0.000000486000
0.000000925	1.328	0.000001060000
0.00000095	1.327	0.000002930000
0.000000975	1.327	0.000003480000
0.000001	1.327	0.000002890000

